Wall time,Step,Value
1744805655.033003,25,2.7792000770568848
1744805669.826603,50,2.585700035095215
1744805684.481702,75,2.4107000827789307
1744805699.3540711,100,2.1166000366210938
1744805714.217162,125,1.955399990081787
1744805963.3651042,150,1.8255000114440918
1744805979.2102602,175,1.756600022315979
1744805994.9452085,200,1.7479000091552734
1744806010.268854,225,1.6825000047683716
1744806025.5234509,250,1.628499984741211
1744806040.7682385,275,1.5592999458312988
1744806282.215382,300,1.552899956703186
1744806297.3430254,325,1.5729000568389893
1744806312.6262875,350,1.5348999500274658
1744806328.1403685,375,1.4945000410079956
1744806343.9541283,400,1.4537999629974365
1744806359.4571664,425,1.433500051498413
1744806598.2485375,450,1.405500054359436
1744806613.256132,475,1.4055999517440796
1744806628.301293,500,1.3946000337600708
1744806643.486737,525,1.3479000329971313
1744806658.601644,550,1.3515000343322754
1744806897.8840754,575,1.3341000080108643
1744806912.8229673,600,1.3062000274658203
1744806928.3614612,625,1.2731000185012817
1744806944.1072123,650,1.253499984741211
1744806959.3294547,675,1.2218999862670898
1744806974.4873054,700,1.2783000469207764
1744807217.518899,725,1.215000033378601
1744807232.571158,750,1.2312999963760376
1744807247.4913433,775,1.1885000467300415
1744807262.619132,800,1.222100019454956
1744807277.6907573,825,1.231600046157837
1744807293.7135537,850,1.2350000143051147
1744807536.7861311,875,1.22160005569458
1744807551.7792797,900,1.1124999523162842
1744807566.8058426,925,1.159000039100647
1744807582.1262112,950,1.1440000534057617
1744807597.1359985,975,1.1087000370025635
1744807836.6899147,1000,1.1469999551773071
1744807851.8181212,1025,1.0893000364303589
1744807866.8766718,1050,1.1105999946594238
1744807881.804775,1075,1.076200008392334
1744807896.8259816,1100,1.113800048828125
1744807912.3748937,1125,1.0786000490188599
1744808152.457274,1150,1.0947999954223633
1744808167.6203065,1175,1.0383000373840332
1744808182.8136692,1200,1.1075999736785889
1744808197.856692,1225,1.0484000444412231
1744808212.8569908,1250,1.0616999864578247
1744808227.955043,1275,1.027400016784668
1744808470.9756029,1300,1.0217000246047974
1744808486.683715,1325,0.9850000143051147
1744808502.7581153,1350,1.030400037765503
1744808518.323679,1375,0.9733999967575073
1744808533.471167,1400,1.0022000074386597
1744808778.9308991,1425,1.0537999868392944
1744808794.1897137,1450,1.0134999752044678
1744808809.3860934,1475,1.0236999988555908
1744808824.839495,1500,1.001099944114685
1744808840.101197,1525,0.9794999957084656
1744808855.8497267,1550,0.9746999740600586
1744809099.1939135,1575,1.0058000087738037
1744809114.1735847,1600,0.9650999903678894
1744809129.4483602,1625,0.9574999809265137
1744809144.7306993,1650,0.9513999819755554
1744809160.5908434,1675,0.9398000240325928
1744809176.5949948,1700,0.9569000005722046
1744809422.0598993,1725,0.9567000269889832
1744809437.838467,1750,0.951200008392334
1744809454.496447,1775,0.9480000138282776
1744809471.179556,1800,0.9581000208854675
1744809486.8454554,1825,0.9545999765396118
1744809729.5537415,1850,0.9573000073432922
1744809745.3035781,1875,0.9401999711990356
1744809761.0999951,1900,0.8654000163078308
1744809776.9491532,1925,0.8787999749183655
1744809792.6956913,1950,0.9006999731063843
1744809808.5845404,1975,0.9053000211715698
1744810049.9595146,2000,0.853600025177002
1744810064.5691438,2025,0.9138000011444092
1744810079.1890707,2050,0.8507999777793884
1744810093.795928,2075,0.8833000063896179
1744810108.460946,2100,0.8830999732017517
1744810123.0474434,2125,0.8425999879837036
1744810363.5401967,2150,0.8626999855041504
1744810378.5194736,2175,0.8698999881744385
1744810393.2111804,2200,0.8501999974250793
1744810407.9685316,2225,0.8794999718666077
1744810422.6931071,2250,0.8604999780654907
1744810664.4569707,2275,0.8592000007629395
1744810679.4743528,2300,0.8737000226974487
1744810694.47907,2325,0.8407999873161316
1744810709.4366975,2350,0.8628000020980835
1744810724.1928618,2375,0.8391000032424927
1744810738.9411492,2400,0.8475000262260437
1744810979.566013,2425,0.8342000246047974
1744810994.4923577,2450,0.8356999754905701
1744811009.37513,2475,0.8108999729156494
1744811024.3292441,2500,0.8528000116348267
1744811039.2903862,2525,0.8345999717712402
1744811054.251521,2550,0.8083000183105469
1744811295.2227407,2575,0.8100000023841858
1744811309.9106216,2600,0.8309999704360962
1744811324.722516,2625,0.7997999787330627
1744811339.5212317,2650,0.8187000155448914
1744811354.259629,2675,0.7975000143051147
1744811594.452633,2700,0.7979999780654907
1744811609.7967293,2725,0.7734000086784363
1744811625.2425706,2750,0.715499997138977
1744811640.1858432,2775,0.7998999953269958
1744811655.1199644,2800,0.8080999851226807
1744811670.148816,2825,0.7738000154495239
1744811910.9077392,2850,0.7815999984741211
1744811925.6463842,2875,0.789900004863739
1744811940.336465,2900,0.7608000040054321
1744811955.408921,2925,0.7724999785423279
1744811971.1129603,2950,0.7773000001907349
1744811986.6383958,2975,0.7440999746322632
1744812227.0784733,3000,0.741100013256073
1744812241.776189,3025,0.7631000280380249
1744812256.4189045,3050,0.7588000297546387
1744812271.2244356,3075,0.7566999793052673
1744812286.173446,3100,0.6995999813079834
1744812529.5009103,3125,0.7373999953269958
1744812544.4864967,3150,0.7402999997138977
1744812559.552356,3175,0.7257000207901001
1744812574.5555491,3200,0.7407000064849854
1744812589.5541587,3225,0.6972000002861023
1744812604.7762845,3250,0.7788000106811523
1744812846.952238,3275,0.7354000210762024
1744812862.1228974,3300,0.7049000263214111
1744812877.3249989,3325,0.7318999767303467
1744812892.5075831,3350,0.7098000049591064
1744812907.8928754,3375,0.7063000202178955
1744812923.010219,3400,0.6869999766349792
1744813166.5571058,3425,0.7179999947547913
1744813182.4931448,3450,0.7143999934196472
1744813198.0969605,3475,0.6646999716758728
1744813213.0555987,3500,0.7032999992370605
1744813228.2430913,3525,0.6777999997138977
1744813243.7060342,3550,0.6894000172615051
1744813486.015542,3575,0.6816999912261963
1744813501.1833513,3600,0.6797999739646912
1744813516.292975,3625,0.7366999983787537
1744813532.3276293,3650,0.650600016117096
1744813548.4376364,3675,0.6552000045776367
1744813790.9307787,3700,0.6565999984741211
1744813805.9716105,3725,0.6671000123023987
1744813821.0484626,3750,0.6988000273704529
1744813835.9515278,3775,0.6620000004768372
1744813850.9607227,3800,0.6482999920845032
1744813866.0568683,3825,0.6574000120162964
1744814107.1843026,3850,0.6445000171661377
1744814122.5654204,3875,0.6464999914169312
1744814138.5985024,3900,0.7142000198364258
1744814154.348763,3925,0.6714000105857849
1744814169.7470205,3950,0.6248999834060669
1744814185.3062456,3975,0.6495000123977661
