Wall time,Step,Value
1744825803.4175007,25,4.879061698913574
1744825841.3643286,50,4.55396842956543
1744825879.4686892,75,2.1939008235931396
1744825912.0937872,100,2.6544430255889893
1744825949.0424964,125,2.609764575958252
1744826441.0509286,150,2.6338422298431396
1744826480.5536811,175,2.115583658218384
1744826519.985234,200,1.9561649560928345
1744826560.1277363,225,2.187382459640503
1744826599.5541081,250,2.460742950439453
1744826638.7936337,275,2.155947208404541
1744827091.8613412,300,2.3499948978424072
1744827128.4459238,325,1.8153549432754517
1744827167.914699,350,2.224932909011841
1744827206.9270945,375,1.369885802268982
1744827244.1391737,400,1.6205164194107056
1744827278.220844,425,2.0889170169830322
1744827669.7691529,450,1.6076908111572266
1744827704.365599,475,1.4443418979644775
1744827736.9314742,500,2.1875500679016113
1744827769.7011206,525,1.512210726737976
1744827802.4489198,550,1.613935112953186
1744828157.2285082,575,1.5449228286743164
1744828189.8340497,600,1.3568801879882812
1744828222.5667083,625,1.8404388427734375
1744828255.231042,650,1.7529741525650024
1744828287.8192017,675,1.9858847856521606
1744828324.4208553,700,1.4775665998458862
1744828748.9517558,725,1.5620588064193726
1744828788.0720794,750,2.104332685470581
1744828827.3657138,775,1.7606894969940186
1744828866.1917167,800,1.9880629777908325
1744828904.0961723,825,1.884079098701477
1744828939.8039796,850,1.8007972240447998
1744829364.965419,875,2.670088291168213
1744829397.6801322,900,1.5627360343933105
1744829430.438749,925,1.9676692485809326
1744829463.1986737,950,1.954849362373352
1744829495.7772782,975,1.6992210149765015
1744829846.5545938,1000,2.6304984092712402
1744829879.1443264,1025,2.0660946369171143
1744829912.028628,1050,2.0259389877319336
1744829944.8076963,1075,1.6938860416412354
1744829977.451116,1100,2.5017294883728027
1744830010.0873468,1125,2.5641398429870605
1744830363.3765483,1150,1.7217462062835693
1744830395.8689106,1175,1.9546680450439453
1744830428.4896266,1200,3.303884506225586
1744830461.107776,1225,1.940943717956543
1744830493.8674974,1250,1.9374949932098389
1744830526.4043467,1275,2.2055368423461914
1744830875.567633,1300,1.8884327411651611
1744830908.1754012,1325,4.6122565269470215
1744830941.084598,1350,2.7229702472686768
1744830973.9037626,1375,1.8175287246704102
1744831006.7140343,1400,2.414076805114746
1744831370.125498,1425,2.622545003890991
1744831402.9593792,1450,1.415966510772705
1744831435.8527231,1475,1.9892380237579346
1744831468.655458,1500,36.331077575683594
1744831501.4805646,1525,2.179414987564087
1744831534.5428264,1550,6.0408430099487305
1744831894.982651,1575,2.8114449977874756
1744831927.9121346,1600,2.1549763679504395
1744831960.8774443,1625,1.675573468208313
1744831993.8096523,1650,1.7382919788360596
1744832026.6025686,1675,2.353785991668701
1744832059.55965,1700,1.6196277141571045
1744832423.6035542,1725,10.312712669372559
1744832456.5424886,1750,2.0520451068878174
1744832489.4105763,1775,1.5826644897460938
1744832522.2602763,1800,1.763014793395996
1744832555.208816,1825,1.4767028093338013
1744832914.503438,1850,1.6507638692855835
1744832947.2448893,1875,1.2377134561538696
1744832980.170051,1900,2.1774466037750244
1744833013.054559,1925,1.945839524269104
1744833045.970706,1950,1.7318006753921509
1744833078.8716345,1975,1.7610504627227783
1744833440.381109,2000,1.7322458028793335
1744833472.1193407,2025,1.5843068361282349
1744833503.905467,2050,1.8612228631973267
1744833535.9155676,2075,1.9308439493179321
1744833568.2220383,2100,2.190845251083374
1744833600.118422,2125,1.4937998056411743
1744833959.3534808,2150,1.7115581035614014
1744833991.3096182,2175,2.3630425930023193
1744834023.2654886,2200,1.6251771450042725
1744834055.2989962,2225,2.334628105163574
1744834087.269799,2250,2.6234278678894043
1744834450.6654284,2275,1.7747808694839478
1744834482.4851415,2300,2.2716073989868164
1744834514.425319,2325,2.8498151302337646
1744834547.2750292,2350,1.675285816192627
1744834579.0176604,2375,1.930294394493103
1744834610.6874654,2400,1.901412010192871
1744834964.2560515,2425,3.7410566806793213
1744834996.0528522,2450,2.419504404067993
1744835027.8137496,2475,4.497917175292969
1744835059.7010236,2500,2.4535651206970215
1744835091.496629,2525,4.083356857299805
1744835123.4151764,2550,1.8206684589385986
1744835475.1206164,2575,2.159945249557495
1744835506.8761787,2600,1.7310577630996704
1744835538.6390197,2625,1.660774827003479
1744835570.3261695,2650,2.358818531036377
1744835601.8578458,2675,2.0548791885375977
1744835949.070519,2700,2.297212839126587
1744835980.6108172,2725,1.6198614835739136
1744836012.3075194,2750,2.2217743396759033
1744836043.8840916,2775,3.0847220420837402
1744836075.677429,2800,1.5240588188171387
1744836107.4264777,2825,2.411875009536743
1744836459.73195,2850,1.766434907913208
1744836491.5325572,2875,1.7009841203689575
1744836523.2622116,2900,1.637430191040039
1744836555.200148,2925,1.7087671756744385
1744836587.0678818,2950,2.155123472213745
1744836618.7206848,2975,1.9178916215896606
1744836968.5053058,3000,2.2753748893737793
1744837000.3271718,3025,1.8523973226547241
1744837032.132782,3050,2.161374807357788
1744837064.0086746,3075,1.8576078414916992
1744837095.8316357,3100,2.1231889724731445
1744837444.3493145,3125,2.097083806991577
1744837476.2449532,3150,1.695595383644104
1744837508.1760128,3175,1.9640048742294312
1744837540.1531878,3200,1.4148015975952148
1744837572.1086214,3225,1.7546314001083374
1744837604.259947,3250,1.8661830425262451
1744837955.7101383,3275,1.9581255912780762
1744837987.4857674,3300,2.276637554168701
1744838019.4789426,3325,2.1679913997650146
1744838051.5273051,3350,2.638463258743286
1744838083.4226098,3375,1.7164747714996338
1744838115.3739636,3400,1.9374293088912964
1744838484.8208373,3425,1.8216123580932617
1744838517.3474362,3450,1.9305671453475952
1744838549.6826968,3475,2.321211099624634
1744838582.1747487,3500,1.7570849657058716
1744838614.616569,3525,2.215313673019409
1744838647.0587068,3550,2.1065514087677
1744839366.644015,3575,1.9537556171417236
1744839463.5913339,3600,1.7673883438110352
1744839560.607286,3625,1.6594538688659668
1744839657.5361197,3650,3.5818381309509277
1744839754.857178,3675,2.4690141677856445
1744840578.6038008,3700,2.185457468032837
1744840675.768283,3725,2.039149284362793
1744840772.7823927,3750,1.9454784393310547
1744840869.5957236,3775,1.7311551570892334
1744840966.9806247,3800,1.8524411916732788
1744841063.8339617,3825,1.8037859201431274
1744841422.5392134,3850,2.2170205116271973
1744841455.0275602,3875,2.269334077835083
