Wall time,Step,Value
1744805655.033003,25,2.5160531997680664
1744805669.826603,50,2.687100648880005
1744805684.481702,75,2.040699005126953
1744805699.3540711,100,2.535463571548462
1744805714.217162,125,2.771571397781372
1744805963.3651042,150,2.9114925861358643
1744805979.2102602,175,3.304548740386963
1744805994.9452085,200,2.957446813583374
1744806010.268854,225,3.3711085319519043
1744806025.5234509,250,3.394692897796631
1744806040.7682385,275,5.267289638519287
1744806282.215382,300,3.8212549686431885
1744806297.3430254,325,4.073215484619141
1744806312.6262875,350,5.4354119300842285
1744806328.1403685,375,3.460000991821289
1744806343.9541283,400,4.748506546020508
1744806359.4571664,425,5.78009557723999
1744806598.2485375,450,4.638736248016357
1744806613.256132,475,4.952413558959961
1744806628.301293,500,6.356468677520752
1744806643.486737,525,5.404243469238281
1744806658.601644,550,4.3510661125183105
1744806897.8840754,575,4.163790702819824
1744806912.8229673,600,4.582421779632568
1744806928.3614612,625,5.437370300292969
1744806944.1072123,650,4.450806140899658
1744806959.3294547,675,6.165369510650635
1744806974.4873054,700,6.573722839355469
1744807217.518899,725,6.986652374267578
1744807232.571158,750,6.78316593170166
1744807247.4913433,775,5.533499717712402
1744807262.619132,800,6.499080657958984
1744807277.6907573,825,6.194104194641113
1744807293.7135537,850,4.858119487762451
1744807536.7871244,875,6.217723846435547
1744807551.7792797,900,4.770164489746094
1744807566.8058426,925,7.063056468963623
1744807582.1262112,950,6.5507941246032715
1744807597.1359985,975,5.890785217285156
1744807836.6899147,1000,6.098300457000732
1744807851.8181212,1025,8.403385162353516
1744807866.8766718,1050,7.8863348960876465
1744807881.804775,1075,6.451296806335449
1744807896.8259816,1100,8.626753807067871
1744807912.3748937,1125,11.375869750976562
1744808152.457274,1150,6.825331211090088
1744808167.6203065,1175,5.664462089538574
1744808182.8136692,1200,5.76554536819458
1744808197.856692,1225,7.921971797943115
1744808212.8569908,1250,5.980660438537598
1744808227.955043,1275,7.652544021606445
1744808470.9756029,1300,6.010395526885986
1744808486.683715,1325,7.897751808166504
1744808502.7581153,1350,6.6576409339904785
1744808518.323679,1375,6.509515285491943
1744808533.471167,1400,5.380497455596924
1744808778.9308991,1425,6.470683574676514
1744808794.1907034,1450,7.746857166290283
1744808809.3860934,1475,6.815307140350342
1744808824.839495,1500,14.105231285095215
1744808840.101197,1525,7.543400764465332
1744808855.8497267,1550,6.589664936065674
1744809099.1939135,1575,8.625055313110352
1744809114.1735847,1600,7.0204620361328125
1744809129.4483602,1625,6.4943342208862305
1744809144.7306993,1650,6.373311519622803
1744809160.5908434,1675,6.466302871704102
1744809176.5949948,1700,7.794798374176025
1744809422.0598993,1725,6.273792266845703
1744809437.838467,1750,7.02186393737793
1744809454.496447,1775,6.307521343231201
1744809471.179556,1800,6.229914665222168
1744809486.8454554,1825,8.592926025390625
1744809729.554735,1850,5.803160190582275
1744809745.3035781,1875,9.055048942565918
1744809761.0999951,1900,7.23617696762085
1744809776.9491532,1925,7.249436855316162
1744809792.6956913,1950,6.699224948883057
1744809808.5845404,1975,5.7758870124816895
1744810049.9595146,2000,6.447896480560303
1744810064.5691438,2025,9.274890899658203
1744810079.1890707,2050,7.787008285522461
1744810093.795928,2075,7.094229221343994
1744810108.460946,2100,7.810339450836182
1744810123.0474434,2125,9.192567825317383
1744810363.5401967,2150,9.589709281921387
1744810378.5194736,2175,8.102643013000488
1744810393.2111804,2200,6.319246292114258
1744810407.9685316,2225,9.66019058227539
1744810422.6931071,2250,10.505902290344238
1744810664.4569707,2275,6.111756801605225
1744810679.4743528,2300,8.486895561218262
1744810694.47907,2325,7.5076470375061035
1744810709.4376907,2350,8.917112350463867
1744810724.1928618,2375,6.322620868682861
1744810738.9411492,2400,6.774990081787109
1744810979.566013,2425,9.89048957824707
1744810994.4923577,2450,7.8822784423828125
1744811009.37513,2475,5.281022548675537
1744811024.3292441,2500,7.5548858642578125
1744811039.2903862,2525,6.596388339996338
1744811054.251521,2550,7.219813823699951
1744811295.2227407,2575,14.6824312210083
1744811309.9106216,2600,8.455921173095703
1744811324.722516,2625,6.235394477844238
1744811339.5212317,2650,8.26133918762207
1744811354.259629,2675,4.761927604675293
1744811594.452633,2700,5.431195259094238
1744811609.7967293,2725,6.175380706787109
1744811625.2425706,2750,4.7962141036987305
1744811640.1858432,2775,8.856821060180664
1744811655.1199644,2800,8.00617504119873
1744811670.148816,2825,7.337429046630859
1744811910.9077392,2850,7.663043975830078
1744811925.6463842,2875,8.481472969055176
1744811940.336465,2900,8.743939399719238
1744811955.408921,2925,9.264752388000488
1744811971.1129603,2950,8.131861686706543
1744811986.6383958,2975,8.573248863220215
1744812227.0784733,3000,6.450405597686768
1744812241.776189,3025,6.19056510925293
1744812256.4189045,3050,5.620108604431152
1744812271.2244356,3075,8.348895072937012
1744812286.173446,3100,9.156102180480957
1744812529.5009103,3125,6.800980091094971
1744812544.4864967,3150,6.955440044403076
1744812559.552356,3175,7.572181701660156
1744812574.5555491,3200,6.9647955894470215
1744812589.5541587,3225,7.786412239074707
1744812604.7762845,3250,8.158733367919922
1744812846.952238,3275,7.813218116760254
1744812862.1228974,3300,8.939813613891602
1744812877.3249989,3325,9.700296401977539
1744812892.5075831,3350,6.706687927246094
1744812907.8928754,3375,7.275607585906982
1744812923.010219,3400,7.938124656677246
1744813166.5571058,3425,7.509082794189453
1744813182.4931448,3450,9.090625762939453
1744813198.0969605,3475,7.288785457611084
1744813213.0555987,3500,6.1262922286987305
1744813228.2430913,3525,6.044994354248047
1744813243.7060342,3550,6.537962436676025
1744813486.015542,3575,6.446413516998291
1744813501.1833513,3600,8.762258529663086
1744813516.292975,3625,8.359132766723633
1744813532.3276293,3650,7.6780195236206055
1744813548.438154,3675,7.7336106300354
1744813790.9307787,3700,9.831528663635254
1744813805.9716105,3725,9.077942848205566
1744813821.0484626,3750,9.176824569702148
1744813835.9515278,3775,8.040205955505371
1744813850.9607227,3800,6.568171977996826
1744813866.0568683,3825,8.14975357055664
1744814107.1843026,3850,8.428399085998535
1744814122.5654204,3875,8.003449440002441
1744814138.5985024,3900,9.849587440490723
1744814154.348763,3925,8.744994163513184
1744814169.7470205,3950,6.975522518157959
1744814185.3062456,3975,6.646570682525635
