Wall time,Step,Value
1744834023.2654886,2200,4.547993739834055e-06
1744834055.2989962,2225,4.484510100155603e-06
1744834087.269799,2250,4.4210260057298e-06
1744834450.6654284,2275,4.357541911303997e-06
1744834482.4851415,2300,4.294057816878194e-06
1744834514.425319,2325,4.230573722452391e-06
1744834547.2750292,2350,4.167090082773939e-06
1744834579.0176604,2375,4.103605988348136e-06
1744834610.6874654,2400,4.040121893922333e-06
1744834964.2560515,2425,3.97663779949653e-06
1744834996.0528522,2450,3.9131537050707266e-06
1744835027.8137496,2475,3.849670065392274e-06
1744835059.7010236,2500,3.7861859709664714e-06
1744835091.496629,2525,3.7227018765406683e-06
1744835123.4151764,2550,3.6592177821148653e-06
1744835475.1206164,2575,3.5957339150627377e-06
1744835506.8761787,2600,3.5322498206369346e-06
1744835538.6390197,2625,3.468765953584807e-06
1744835570.3261695,2650,3.405281859159004e-06
1744835601.8578458,2675,3.341797764733201e-06
1744835949.070519,2700,3.2783138976810733e-06
1744835980.6108172,2725,3.2148298032552702e-06
1744836012.3075194,2750,3.1513459362031426e-06
1744836043.8840916,2775,3.0904011509846896e-06
1744836075.677429,2800,3.026917283932562e-06
1744836107.4264777,2825,2.963433189506759e-06
1744836459.73195,2850,2.8999493224546313e-06
1744836491.5325572,2875,2.8364652280288283e-06
1744836523.2622116,2900,2.7729811336030252e-06
1744836555.200148,2925,2.7094972665508976e-06
1744836587.0678818,2950,2.6460131721250946e-06
1744836618.7206848,2975,2.582529305072967e-06
1744836968.5053058,3000,2.519045210647164e-06
1744837000.3271718,3025,2.455561116221361e-06
1744837032.132782,3050,2.3920772491692333e-06
1744837064.0086746,3075,2.32859315474343e-06
1744837095.8316357,3100,2.2651092876913026e-06
1744837444.3493145,3125,2.2016251932654995e-06
1744837476.2449532,3150,2.1381410988396965e-06
1744837508.1760128,3175,2.074657231787569e-06
1744837540.1531878,3200,2.011173137361766e-06
1744837572.1086214,3225,1.9476892703096382e-06
1744837604.259947,3250,1.8842051758838352e-06
1744837955.7101383,3275,1.8207211951448699e-06
1744837987.4857674,3300,1.7572372144059045e-06
1744838019.4789426,3325,1.6937531199801015e-06
1744838051.5273051,3350,1.6302691392411361e-06
1744838083.4226098,3375,1.5667851585021708e-06
1744838115.3739636,3400,1.5033011777632055e-06
1744838484.8218362,3425,1.4398171970242402e-06
1744838517.3474362,3450,1.3763332162852748e-06
1744838549.6826968,3475,1.3128491218594718e-06
1744838582.1747487,3500,1.2493651411205065e-06
1744838614.616569,3525,1.1858811603815411e-06
1744838647.0587068,3550,1.1223971796425758e-06
1744839366.644015,3575,1.0589131989036105e-06
1744839463.5913339,3600,9.954291044778074e-07
1744839560.607286,3625,9.319451237388421e-07
1744839657.5361197,3650,8.684611429998768e-07
