Wall time,Step,Value
1745005238.5494046,25,3.49399995803833
1745005258.9701622,50,3.1433000564575195
1745005280.565098,75,2.750200033187866
1745005302.1084893,100,2.380000114440918
1745005323.6498187,125,2.14739990234375
1745005883.8382478,150,1.8941999673843384
1745005899.0010219,175,1.7870999574661255
1745005914.2279847,200,1.7685999870300293
1745005929.6014836,225,1.697700023651123
1745005944.9619772,250,1.6397000551223755
1745005960.5676856,275,1.568600058555603
1745006202.040185,300,1.5608999729156494
1745006217.5594208,325,1.5801000595092773
1745006232.887256,350,1.5406999588012695
1745006248.1390197,375,1.4977999925613403
1745006263.5860524,400,1.4575999975204468
1745006280.3396444,425,1.437399983406067
1745006521.079758,450,1.4079999923706055
1745006536.3942184,475,1.4085999727249146
1745006551.4976091,500,1.396299958229065
1745006582.933777,525,1.3499000072479248
1745006598.3701248,550,1.3507000207901
1745006836.2466426,575,1.3341000080108643
1745006852.158886,600,1.3068000078201294
1745006867.984499,625,1.2750999927520752
1745006883.4567518,650,1.2553999423980713
1745006898.7143412,675,1.2230000495910645
1745006914.0419018,700,1.2777999639511108
1745007150.7082012,725,1.2173999547958374
1745007166.3819914,750,1.2325999736785889
1745007181.8295355,775,1.188599944114685
1745007197.0959182,800,1.221500039100647
1745007212.987978,825,1.232200026512146
1745007228.799565,850,1.2346999645233154
1745007467.163119,875,1.222499966621399
1745007483.460328,900,1.111799955368042
1745007499.3713498,925,1.1614999771118164
1745007515.7335663,950,1.145799994468689
1745007532.4738324,975,1.1131000518798828
1745007771.2583992,1000,1.1483999490737915
1745007787.3365397,1025,1.0932999849319458
1745007803.0808065,1050,1.1109000444412231
1745007819.4128828,1075,1.0784000158309937
1745007835.366799,1100,1.1124000549316406
1745007851.482642,1125,1.0815999507904053
1745008089.7334306,1150,1.0964000225067139
1745008105.4508307,1175,1.0403000116348267
1745008121.0483444,1200,1.1060999631881714
1745008136.8693118,1225,1.0520999431610107
1745008152.8738253,1250,1.061900019645691
1745008168.7915347,1275,1.0273000001907349
1745008405.7224143,1300,1.0293999910354614
1745008422.070178,1325,0.9876000285148621
1745008438.116606,1350,1.0348000526428223
1745008454.2136557,1375,0.9754999876022339
1745008470.472116,1400,1.0045000314712524
1745008707.1837044,1425,1.0546000003814697
1745008723.0186732,1450,1.0174000263214111
1745008738.6523488,1475,1.0227999687194824
1745008754.5539346,1500,1.0029000043869019
1745008771.0265114,1525,0.9818999767303467
1745008787.3872097,1550,0.9775999784469604
1745009026.1453547,1575,1.0098999738693237
1745009041.9847174,1600,0.9690999984741211
1745009057.6223054,1625,0.9598000049591064
1745009073.1720662,1650,0.949999988079071
1745009088.9552221,1675,0.944599986076355
1745009104.2926464,1700,0.9628000259399414
1745009341.1432571,1725,0.9593999981880188
1745009357.1619287,1750,0.9545000195503235
1745009373.6817899,1775,0.9508000016212463
1745009390.3181593,1800,0.9577999711036682
1745009406.2690108,1825,0.954800009727478
1745009647.9555073,1850,0.9627000093460083
1745009664.3311565,1875,0.9459999799728394
1745009680.6286583,1900,0.869700014591217
1745009697.0690718,1925,0.8802000284194946
1745009713.5807648,1950,0.902999997138977
1745009730.1183774,1975,0.907800018787384
1745009975.3850713,2000,0.8532999753952026
1745009991.0196314,2025,0.9140999913215637
1745010007.5921016,2050,0.8521999716758728
1745010023.7167826,2075,0.8848000168800354
1745010039.7124987,2100,0.8855000138282776
1745010055.5671153,2125,0.8461999893188477
1745010294.4915144,2150,0.8650000095367432
1745010309.7518795,2175,0.8697999715805054
1745010325.3117342,2200,0.8483999967575073
1745010341.326032,2225,0.8805000185966492
1745010356.7948365,2250,0.8644999861717224
1745011039.9361722,2275,0.8634999990463257
1745011107.5871513,2300,0.8762999773025513
1745011122.617797,2325,0.8424999713897705
1745011137.7697728,2350,0.8651000261306763
1745011194.8244407,2375,0.8416000008583069
1745011250.970465,2400,0.8521999716758728
1745011583.004357,2425,0.8371999859809875
1745011612.981721,2450,0.8389000296592712
1745011682.4999568,2475,0.8087000250816345
1745011756.4771771,2500,0.8583999872207642
1745011830.6584017,2525,0.8384000062942505
1745011899.26042,2550,0.8126000165939331
1745012796.1135836,2575,0.8130999803543091
1745012863.9172513,2600,0.8367000222206116
1745012939.4135268,2625,0.8003000020980835
1745013022.1374164,2650,0.8206999897956848
1745013098.5532641,2675,0.8025000095367432
1745013455.5818326,2700,0.8009999990463257
1745013520.5527575,2725,0.7749000191688538
1745013586.5042195,2750,0.7171000242233276
1745013658.0139167,2775,0.8011000156402588
1745013673.3039901,2800,0.8120999932289124
1745013688.612709,2825,0.7767999768257141
1745014326.045709,2850,0.7806000113487244
1745014341.975393,2875,0.7980999946594238
1745014377.6449747,2900,0.762499988079071
1745014429.6094098,2925,0.7731000185012817
1745014476.0316377,2950,0.7818999886512756
1745014523.9544945,2975,0.7448999881744385
1745015180.725325,3000,0.7448999881744385
1745015247.0754137,3025,0.7627999782562256
1745015278.6286922,3050,0.7578999996185303
1745015295.0280426,3075,0.7613000273704529
1745015338.9128,3100,0.7038000226020813
