Wall time,Step,Value
1745147219.8037345,1300,1.7857999801635742
1745147244.9597926,1325,1.7374999523162842
1745147270.2190802,1350,1.7578999996185303
1745147295.165913,1375,1.7497999668121338
1745147320.1488318,1400,1.7625999450683594
1745147679.1709528,1425,1.7962000370025635
1745147704.1774826,1450,1.7553000450134277
1745147729.1399689,1475,1.8039000034332275
1745147754.1051342,1500,1.7360999584197998
1745147779.138258,1525,1.7283999919891357
1745147804.1702466,1550,1.7645000219345093
1745148162.2392354,1575,1.781599998474121
1745148187.6894007,1600,1.7167999744415283
1745148212.9406383,1625,1.7401000261306763
1745148238.0654364,1650,1.7187999486923218
1745148263.0891607,1675,1.7263000011444092
1745148288.0643206,1700,1.7081999778747559
1745148718.2299676,1725,1.7315000295639038
1745148743.0496547,1750,1.73580002784729
1745148767.813898,1775,1.7506999969482422
1745148792.5019155,1800,1.7204999923706055
1745148817.3066857,1825,1.6887999773025513
1745149255.5410452,1850,1.6887999773025513
1745149286.9652126,1875,1.7264000177383423
1745149318.3518083,1900,1.6360000371932983
1745149349.8613918,1925,1.6526000499725342
1745149381.370737,1950,1.698099970817566
1745149413.2528007,1975,1.6904000043869019
1745149903.6007323,2000,1.6823999881744385
1745149934.7179825,2025,1.7122999429702759
1745149965.3290222,2050,1.6398999691009521
1745149996.1994567,2075,1.6986000537872314
1745150026.9148178,2100,1.6979000568389893
1745150057.643189,2125,1.6726000308990479
1745150542.6340277,2150,1.6670000553131104
1745150573.51169,2175,1.659000039100647
1745150604.6084309,2200,1.673699975013733
1745150635.651953,2225,1.6683000326156616
1745150666.9614525,2250,1.6621999740600586
1745151167.4134781,2275,1.6601999998092651
1745151199.2633595,2300,1.6448999643325806
1745151230.431708,2325,1.638700008392334
1745151260.5129,2350,1.6526999473571777
1745151284.7192612,2375,1.6784000396728516
1745151308.903479,2400,1.6526999473571777
1745151661.2895682,2425,1.6197999715805054
1745151685.6021032,2450,1.6353000402450562
1745151709.9053237,2475,1.636199951171875
1745151734.2809339,2500,1.6597000360488892
1745151759.976824,2525,1.6492999792099
1745151784.3770106,2550,1.6366000175476074
1745152184.5533214,2575,1.6246999502182007
1745152214.8868823,2600,1.6374000310897827
1745152245.0750902,2625,1.6186000108718872
1745152275.3667367,2650,1.6411999464035034
1745152308.0575206,2675,1.6261999607086182
1745152780.863391,2700,1.6023000478744507
1745152811.1874077,2725,1.5895999670028687
1745152843.4622154,2750,1.5786000490188599
1745152874.0883515,2775,1.6274000406265259
1745152905.1091743,2800,1.645400047302246
1745152935.651068,2825,1.6090999841690063
1745153414.3799295,2850,1.5823999643325806
1745153445.2483277,2875,1.6205999851226807
1745153478.7197173,2900,1.5825999975204468
1745153509.3941627,2925,1.623900055885315
1745153543.164272,2950,1.6262999773025513
1745153573.4490833,2975,1.6216000318527222
1745154048.6455548,3000,1.6132999658584595
1745154079.789172,3025,1.601199984550476
1745154110.417109,3050,1.6166000366210938
1745154141.0222387,3075,1.6217000484466553
1745154171.8657575,3100,1.5894999504089355
1745154650.2926588,3125,1.5988999605178833
1745154681.0573514,3150,1.6246000528335571
1745154711.4307075,3175,1.5809999704360962
1745154742.5741172,3200,1.632099986076355
1745154773.2380028,3225,1.607800006866455
1745154803.9730399,3250,1.6033999919891357
1745155277.262981,3275,1.583299994468689
1745155307.813088,3300,1.5809999704360962
1745155338.3633935,3325,1.6032999753952026
1745155368.9827182,3350,1.6166000366210938
1745155399.608185,3375,1.6222000122070312
1745155430.2637413,3400,1.590499997138977
1745155909.0451336,3425,1.6398999691009521
1745155939.652431,3450,1.6122000217437744
1745155970.14305,3475,1.583400011062622
1745156000.8338299,3500,1.59660005569458
1745156031.3506632,3525,1.5705000162124634
1745156062.4379895,3550,1.5843000411987305
1745156535.3654985,3575,1.5928000211715698
1745156566.0799978,3600,1.5729999542236328
1745156596.7887611,3625,1.6409000158309937
1745156627.4500842,3650,1.5943000316619873
1745156658.230845,3675,1.5896999835968018
1745157135.117888,3700,1.5896999835968018
1745157166.9911647,3725,1.5953999757766724
1745157197.7602744,3750,1.6275999546051025
1745157228.459169,3775,1.5901000499725342
1745157259.1902523,3800,1.6375000476837158
1745157286.8902705,3825,1.5699000358581543
1745157642.2251139,3850,1.6128000020980835
1745157667.1286707,3875,1.5750000476837158
1745157692.0927362,3900,1.646299958229065
1745157717.0525756,3925,1.5922000408172607
1745157741.9551036,3950,1.579300045967102
1745157766.8530781,3975,1.5844000577926636
